Setor,num_Habitantes,AguaADEQUADA,EsgotoADEQUADO,Medidor_Eletric,LixoADEQUADO,Analfa10a14anos,Analfa15ouMais,RespRenda_Ate1Sal,RendaPerCapita,DomRendaMedia,Classe_Econ
80106,509.35234162,99.32432432,93.24324324,62.83783784,100.0,0.0,5.03144654,35.13513513,488.68275862,1436.33108108,D
80107,256.40553895,100.0,100.0,10.52631579,100.0,0.0,2.95857988,22.36842105,274.20434783,829.82894737,E
80108,74.28280314,100.0,100.0,61.11111111,100.0,0.0,1.42857143,25.0,514.94230769,1487.61111111,D
80109,542.31404219,100.0,80.0,24.0,100.0,0.0,6.21761658,26.66666667,383.05223881,1368.77333333,D
80110,38.60330659,99.01960784,98.03921569,99.01960784,100.0,0.0,3.76344086,34.31372549,731.63175676,2123.16666667,D
80112,227.83242514,100.0,100.0,97.2972973,100.0,2.73972603,3.36538462,35.13513513,353.68814433,1483.57837838,D
80113,773.28963527,100.0,72.11538461,93.26923077,99.67948718,3.03030303,9.26430518,32.37179487,532.7987152,1594.98076923,D
80114,372.9543409,100.0,100.0,99.64912281,100.0,1.2987013,2.25442834,30.87719298,469.06234414,1319.95789474,D
80115,252.64626611,100.0,100.0,98.30508475,100.0,4.16666667,0.24390244,0.56497175,1008.6825054,2638.53107345,D
80116,240.16760569,100.0,100.0,100.0,100.0,6.89655172,2.21674877,15.72327044,725.77701149,1985.6163522,D
80117,250.01184968,100.0,98.71794872,99.57264957,100.0,0.0,2.83975659,12.39316239,557.26086957,1424.11111111,D
80118,108.19492292,100.0,100.0,100.0,100.0,0.0,1.59574468,30.0,587.04273504,1962.4,D
80119,201.31858327,100.0,100.0,94.17475728,100.0,9.09090909,1.953125,12.62135922,1023.8018293,3260.26213592,C
80120,265.11921878,100.0,100.0,99.19678715,100.0,2.5,3.28467153,15.26104418,937.92890995,2384.37349398,D
130323,571.31865989,100.0,100.0,73.88316151,100.0,0.0,2.5,54.29553265,291.37674419,1076.39175258,E
140290,643.45644893,100.0,100.0,42.98245614,100.0,3.44827586,6.11888112,52.63157895,287.23333333,1020.43421053,E
150069,146.21948711,100.0,100.0,99.42528736,100.0,0.0,0.47058824,15.51724138,859.11914063,2527.98275862,D
80121,256.63337208,99.45945946,99.45945946,98.37837838,100.0,0.0,2.22717149,3.78378378,746.25708885,2133.89189189,D
80122,413.62047125,100.0,100.0,83.55555556,100.0,0.0,2.05992509,18.22222222,938.84751204,2599.56444444,D
80123,389.427592,100.0,100.0,99.68253968,100.0,3.57142857,2.09895052,15.23809524,1252.1744340999999,2985.34285714,D
80124,288.80557959,100.0,100.0,100.0,100.0,0.0,1.92837466,9.45945946,1099.8472906,3017.14864865,C
80125,307.227473,100.0,98.47328244,99.23664122,100.0,0.0,1.69491525,6.87022901,1718.4743202,4342.09923664,C
80126,753.64700205,100.0,100.0,100.0,100.0,0.0,1.08695652,4.4,1704.8026101,4180.1759999999995,C
80127,94.09744314,100.0,100.0,93.92971246,100.0,4.76190476,1.99146515,13.09904153,1281.1031553,3372.61661342,C
80128,1003.51169061,100.0,97.77777778,57.77777778,100.0,8.33333333,2.15053763,33.33333333,478.98884758,1431.64444444,D
80129,397.38195187,100.0,99.00990099,39.6039604,100.0,2.77777778,3.50877193,34.65346535,415.94637224,1305.4950494999998,D
80130,369.21956322,98.89705882,98.52941177,55.88235294,86.39705882,0.91743119,4.40729483,31.25,366.17683557,1301.8125,D
80131,337.68592705,99.27536232,100.0,91.30434783,98.91304348,0.0,2.28245364,21.73913043,684.80751174,2113.97101449,D
80132,1194.48111488,100.0,99.56709957,99.56709957,100.0,0.0,1.00200401,2.16450216,2188.4016807,5636.79220779,C
80133,347.13310035,100.0,76.47058823,100.0,100.0,0.0,0.89020772,13.7254902,1793.0989583,4500.32679739,C
80135,351.12562915,100.0,100.0,63.69863014,100.0,3.63636364,4.67836257,28.76712329,728.80165289,2416.02739726,D
80136,668.21507683,100.0,100.0,99.45054945,100.0,0.0,1.31926121,6.59340659,2699.640553,6437.6043956,C
80137,564.01332465,98.29545454,65.90909091,98.29545454,94.31818182,6.0,8.61244019,30.68181818,437.52166065,1377.19886364,D
80138,143.23908744,100.0,100.0,100.0,100.0,0.0,0.0,3.33333333,674.375,1798.33333333,D
80139,266.10130431,97.27272727,100.0,91.81818182,100.0,0.0,4.62633452,24.54545454,660.53107345,2125.70909091,D
80140,297.78033450000004,100.0,99.2481203,59.39849624,100.0,3.57142857,3.33333333,30.07518797,624.77380952,1972.96992481,D
80141,204.75629016,100.0,100.0,42.1875,100.0,4.54545455,0.0,14.0625,430.55299539,1459.84375,D
80142,103.88991155,100.0,100.0,86.79245283,100.0,0.0,2.3255814,22.64150943,1069.0683199999999,3247.54716981,C
80143,227.70385087,100.0,100.0,57.69230769,100.0,7.14285714,3.53982301,30.76923077,445.26973684,1301.55769231,D
80144,150.38128342,100.0,100.0,64.60176991,100.0,0.0,9.47368421,40.707964600000004,476.14593301,1761.31858407,D
80145,389.62907608,100.0,100.0,92.72727273,99.09090909,12.82051282,6.89655172,31.81818182,475.47740113,1530.17272727,D
80146,332.58024319,96.0,96.0,52.0,100.0,0.0,6.84931507,24.0,326.80412371,1268.0,D
80147,459.78557873,99.00990099,15.84158416,57.42574257,100.0,3.22580645,7.84313725,35.64356436,342.27714286,1186.10891089,E
80148,218.44990779,82.85714286,67.61904762,74.28571429,92.38095238,0.0,9.96015936,45.71428571,308.62365591,1093.40952381,E
80149,152.32501171,100.0,96.66666667,100.0,96.66666667,0.0,0.75757576,11.66666667,949.06369427,2483.38333333,D
80150,684.14452044,98.10126582,100.0,97.46835443,99.36708861,8.33333333,9.16230366,31.01265823,710.81818182,2177.44303797,D
80151,119.06796285,100.0,100.0,100.0,100.0,0.0,1.66666667,25.80645161,425.59770115,1194.41935484,E
90001,331.79868089999997,100.0,100.0,100.0,96.40718563,0.0,0.0,2.39520958,2928.2254642,6610.4251497000005,C
90002,63.98262182,100.0,100.0,100.0,100.0,0.0,0.34662045,0.0,2979.8300562,9184.58441558,B
90003,235.41179518,100.0,100.0,100.0,100.0,0.0,0.0,3.10344828,4898.845609100001,11926.15517241,B
90004,235.97905092,100.0,100.0,99.53271028,100.0,0.0,0.63291139,3.27102804,3427.7462121,8457.24299065,B
90005,199.25085525,100.0,100.0,100.0,100.0,0.0,0.0,3.77358491,4143.9102901999995,9877.62264151,B
90006,203.14223009,100.0,100.0,100.0,100.0,0.0,0.28571429,1.29032258,3366.4415584,8361.80645161,B
90016,2749.16857564,100.0,100.0,100.0,100.0,6.25,0.0,0.0,3975.1822541999995,10169.63803681,B
90017,1565.279442,100.0,100.0,99.29078014,100.0,0.0,0.45045045,4.25531915,3384.0944206,5592.15602837,C
90018,1827.61894768,100.0,100.0,99.34210526,100.0,0.0,0.0,1.97368421,2897.6629213,5089.97368421,C
90019,956.23661863,100.0,100.0,99.27536232,100.0,0.0,0.0,3.62318841,2907.2561404,6004.11594203,C
90020,1028.93388331,100.0,100.0,99.47229551,100.0,0.0,0.24813896,2.37467018,2796.4241379,6419.23218997,C
90021,220.17053190000001,100.0,100.0,100.0,100.0,0.0,0.22471910000000003,1.48514851,5721.5081967,13822.25742574,A
90022,1054.53595408,100.0,100.0,99.66101695,100.0,0.0,0.51635112,3.38983051,2538.1594895999997,5394.66440678,C
90023,121.42276201,100.0,100.0,100.0,100.0,0.0,0.23752969,3.08370044,2936.5505375999996,6015.40088106,C
90024,616.19307596,100.0,100.0,100.0,100.0,0.0,0.0,3.35195531,2667.3651551,6243.72067039,C
90025,1082.33044707,100.0,100.0,100.0,100.0,0.0,0.45248869,0.34722222,4177.4541779,10762.74652778,B
90026,1406.45279071,100.0,100.0,100.0,100.0,6.66666667,0.45045045,0.52083333,4959.3507014,12889.14583333,A
90027,976.37698186,100.0,100.0,99.41176471,100.0,0.0,0.24937656,0.0,2567.7678570999997,6766.82352941,C
90028,362.01752187,100.0,100.0,100.0,100.0,0.0,0.59642147,4.80349345,2812.55726,7184.91703057,B
90029,274.85524484,92.98245614,99.56140351,99.12280702,100.0,0.0,1.95758564,15.78947368,1332.8179059000001,3852.31140351,C
90030,1358.34538609,100.0,100.0,100.0,100.0,0.0,0.17513135,1.14503817,3714.0264798,9100.78244275,B
90031,1578.29664831,100.0,100.0,100.0,100.0,0.0,1.2371134,19.81981982,560.25407166,1549.53153153,D
90032,98.79323805,100.0,97.77777778,71.11111111,100.0,11.11111111,7.76699029,35.55555556,735.03174603,2058.08888889,D
90430,402.31554755,100.0,100.0,100.0,100.0,5.40540541,0.72463768,1.79104478,3491.0253700000003,9858.23880597,B
90431,258.0339384,100.0,100.0,100.0,100.0,0.0,0.50505051,2.36966825,3527.4919908,7305.7535545,B
90432,235.66957806,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3060.3598131,6615.32323232,C
90433,218.48339641,100.0,100.0,100.0,100.0,0.0,0.4048583,0.0,4295.9710669,11476.6763285,B
90434,233.18052056,100.0,100.0,100.0,100.0,0.0,0.20703934,0.44444444,3857.4048059,9274.91555556,B
90435,2495.02568783,100.0,100.0,100.0,100.0,0.0,0.0,0.0,2855.2877493,9544.81904762,B
90444,560.33419659,99.5,98.0,79.0,100.0,4.54545455,6.1302682,27.5,425.99011299,1508.005,D
90445,29.056226399999996,100.0,100.0,100.0,100.0,0.0,0.36101083,6.89655172,6784.1021021,19475.05172414,A
90446,576.88191447,96.1722488,97.6076555,91.14832536,100.0,9.02777778,7.51665081,33.49282297,445.21308017,1514.57655502,D
90447,256.89540233,98.13664596,99.37888199,80.74534162,100.0,2.66666667,3.87096774,34.16149068,384.24219911,1606.18012422,D
100210,530.36622584,100.0,100.0,100.0,100.0,0.0,2.51798561,4.0,3886.2382549999998,9264.792,B
100211,508.29476104,100.0,100.0,84.26966292,100.0,0.0,0.0,2.24719101,3497.1356784,7819.43820225,B
100212,895.22046951,100.0,100.0,100.0,100.0,0.0,0.87912088,1.9138756000000001,3139.3790984,7330.22488038,B
100213,807.40932063,100.0,100.0,100.0,100.0,0.0,0.51948052,1.57894737,3399.1033654,7442.24736842,B
100214,1178.93551761,100.0,100.0,100.0,100.0,0.0,0.50890585,0.55865922,3588.9436619999997,8541.2849162,B
100215,709.74388506,100.0,100.0,100.0,100.0,0.0,0.22471910000000003,0.88105727,2879.2141414000002,6278.46255507,C
100216,795.21954197,100.0,100.0,100.0,100.0,0.0,0.72992701,0.70921986,4075.9800664000004,8701.20567376,B
100217,797.78256106,100.0,100.0,100.0,100.0,0.0,0.0,4.5112782,3252.8,7948.57142857,B
100218,1939.16050861,100.0,99.51690821,89.37198068,100.0,0.0,0.63492063,4.83091787,2893.5727003,4710.79227053,C
100219,919.73116539,100.0,100.0,100.0,100.0,0.0,1.32890365,1.76470588,2552.7431193,4910.27647059,C
100220,661.790626,100.0,100.0,100.0,100.0,0.0,0.20161289999999998,1.79372197,3561.7490975,8848.47085202,B
100221,739.91051088,100.0,100.0,100.0,100.0,0.0,0.39525692,1.72413793,4010.6438849,9611.71551724,B
100222,1397.33594251,100.0,100.0,100.0,100.0,0.0,0.68965517,0.67114094,3438.4592145,7638.45637584,B
100223,731.65758331,100.0,100.0,100.0,100.0,0.0,0.0,4.895104900000001,2032.4793388,3439.58041958,C
100224,704.87752805,100.0,100.0,100.0,100.0,0.0,0.49019608,4.5045044999999995,2299.9342723,4413.38738739,C
100225,881.25283233,100.0,100.0,99.07407407,100.0,0.0,0.67114094,1.85185185,3476.5871369,7757.93981481,B
100226,4905.51751003,100.0,100.0,98.78048781,100.0,12.5,0.32258065,1.82926829,1278.0917431,2548.3902439,D
100227,813.73035767,100.0,100.0,96.0,100.0,0.0,0.7751938,1.6,1874.5734266,4289.024,C
100228,1371.8883443,100.0,100.0,100.0,100.0,0.0,0.66889632,4.25531915,2978.2044728,6611.19148936,C
100229,976.38128869,100.0,100.0,100.0,100.0,0.0,0.53619303,2.66666667,3756.2896725,6627.76444444,C
100230,2631.34523031,100.0,100.0,100.0,100.0,0.0,0.0,3.16455696,2356.0772059,4056.03164557,C
100231,811.449105,100.0,100.0,100.0,100.0,0.0,0.38910506,0.86956522,3466.2587413,8620.43478261,B
100232,870.54149315,100.0,100.0,100.0,100.0,0.0,1.63934426,6.47482014,3656.0557621,7075.38848921,B
100233,498.72641046,100.0,100.0,100.0,99.41520468,0.0,0.0,5.26315789,3510.2254642,7738.91812865,B
100234,1584.25601733,100.0,100.0,100.0,100.0,0.0,0.41152263,2.56410256,3185.6941176,5207.38461538,C
100235,1354.91384557,99.48186528,100.0,100.0,100.0,0.0,0.27855153,1.03626943,3461.7068063,6851.66839378,C
100236,1000.55864098,100.0,100.0,100.0,100.0,0.0,0.41152263,1.36986301,4095.9500924000004,10118.30593607,B
100237,559.88792655,100.0,100.0,100.0,100.0,0.0,0.6012024,1.79372197,3957.3264925,9511.78026906,B
100238,760.33937733,100.0,100.0,100.0,100.0,0.0,1.16959064,1.2195122,4809.4594595,10850.6097561,B
100239,736.14238727,100.0,100.0,100.0,100.0,0.0,0.28089888,1.17647059,3397.395,7993.87058824,B
100400,506.66534142,99.56521739,100.0,100.0,100.0,0.0,0.49140049,2.17391304,3190.9728507,6132.217391300001,C
100401,1610.97047857,100.0,100.0,100.0,100.0,9.09090909,0.46948357,0.40322581,2671.2089888,4793.09677419,C
100402,623.06119299,99.2248062,100.0,100.0,100.0,0.0,0.71174377,0.7751938,2938.03883,7037.62790698,B
100403,784.49191552,100.0,100.0,100.0,100.0,4.54545455,0.27777778,2.3255814,2526.8728606,6008.66860465,C
100404,1896.08430437,100.0,100.0,98.93617021,100.0,0.0,0.26246719,6.38297872,1311.0619048,2928.96808511,D
100405,410.56925187,100.0,100.0,100.0,100.0,0.0,0.0,3.17460317,3469.6052632,8371.11111111,B
100406,443.08865678,100.0,100.0,100.0,100.0,0.0,0.51546392,2.38095238,3728.6771299999996,9898.75,B
100407,499.03583642,100.0,100.0,100.0,100.0,0.0,0.22675737,0.54945055,3486.8992095,9694.34615385,B
100408,417.33090841,98.80952381,98.80952381,58.53174603,100.0,1.66666667,9.15312233,24.40476191,531.01188904,1595.14285714,D
100409,414.98085330000004,100.0,100.0,100.0,100.0,0.0,0.37174721,0.0,5528.2076125,10111.72151899,B
100410,1417.3723029,100.0,100.0,100.0,100.0,0.0,0.61538462,0.64102564,4005.7670454999998,9038.65384615,B
100411,863.04806439,100.0,100.0,100.0,100.0,0.0,1.41843972,4.05405405,2886.5813953,5870.68243243,C
100412,1864.0550345,100.0,100.0,100.0,100.0,0.0,0.87336245,2.38095238,2883.8458498000005,5790.57936508,C
100413,677.99999691,100.0,99.20318725,23.90438247,100.0,1.44927536,5.05050505,35.05976096,636.72864322,2019.26693227,D
100414,623.81787945,100.0,100.0,53.71900826,100.0,0.0,3.98550725,19.00826446,1260.13295,3603.3553719000006,C
100415,370.32797586,100.0,92.74691358,50.77160494,99.69135802,1.87793427,19.07590759,41.66666667,516.80337,1610.22530864,D
100416,564.89570376,100.0,100.0,100.0,100.0,0.0,0.0,1.5625,4143.6273585,9150.51041667,B
100417,1783.74625708,100.0,100.0,100.0,100.0,0.0,0.0,1.78571429,2658.0204604,6186.22619048,C
100418,7286.97398134,98.61386139,98.61386139,19.40594059,99.8019802,1.5625,10.04405286,43.56435644,350.34230769,1082.24554455,E
100419,538.31945292,100.0,100.0,100.0,100.0,0.0,1.11111111,8.45070423,1215.2008031999999,3409.4084507,C
90034,228.52261253,100.0,100.0,98.21428571,100.0,0.0,2.33576642,10.35714286,961.43719807,2843.10714286,D
90035,373.69255846,100.0,100.0,90.90909091,100.0,11.11111111,4.50160772,23.14049587,618.63466667,1917.25619835,D
90036,204.18135755,100.0,100.0,98.79518072,100.0,0.0,1.03626943,12.04819277,3213.9318181999997,8518.85542169,B
90037,135.09541378,100.0,100.0,99.42196532,100.0,0.0,0.23255814,4.62427746,2724.5596708000003,7653.96531792,B
90038,369.38427971,100.0,100.0,100.0,100.0,0.0,0.56497175,0.57142857,3337.4633028000003,8315.05142857,B
90039,198.60093842,99.48453608,100.0,98.96907217,100.0,0.0,0.0,1.54639175,3446.8699552000003,7924.24742268,B
90040,94.96102017,100.0,100.0,100.0,100.0,0.0,0.57142857,2.01612903,3038.2902156,7387.45564516,B
90041,229.55821134,100.0,100.0,99.11111111,100.0,0.0,3.14606742,6.22222222,2355.99584,5036.59555556,C
90042,154.49804587,100.0,100.0,100.0,100.0,0.0,0.84507042,2.36686391,2692.4166667,6691.21301775,C
90043,759.56497917,100.0,100.0,97.6635514,100.0,0.0,0.66518847,3.27102804,2594.2411765,6182.53738318,C
90044,399.48699201,99.68847352,100.0,98.75389408,100.0,0.0,0.4398827,1.24610592,4183.1522843,10268.92211838,B
90045,223.85123963,100.0,100.0,100.0,100.0,0.0,0.57142857,0.8097166,3860.3141892,9252.25101215,B
90046,522.84617317,100.0,100.0,3.84615385,100.0,0.0,0.0,2.40384615,2421.8441558000004,5379.28846154,C
90047,184.69542083,100.0,100.0,100.0,100.0,4.16666667,0.25,3.06122449,2463.5154184999997,5706.30612245,C
90048,447.78115001,100.0,100.0,100.0,100.0,0.0,0.47846890000000003,14.03508772,1827.8991228,3655.79824561,C
90049,685.25910229,100.0,100.0,100.0,100.0,5.55555556,0.38986355,4.27046263,2554.3420593,5208.67615658,C
90050,192.49937321,100.0,100.0,100.0,100.0,0.0,0.98814229,2.72727273,2847.6064982,7170.79090909,B
90051,230.69182450000002,100.0,99.59349594,89.83739837,100.0,0.0,0.97465887,4.87804878,2198.3974591999995,4924.05284553,C
90052,217.33260404,100.0,100.0,99.00990099,100.0,0.0,0.4587156,5.44554455,2056.030303,5038.29207921,C
90053,242.10483764,100.0,100.0,99.46236559,100.0,0.0,0.78740157,1.61290323,3531.7434053,7917.94086022,B
90420,158.80872276,100.0,100.0,96.23430962,100.0,0.0,0.60606061,6.69456067,2794.2667876999994,6442.012552300001,C
90421,997.83870051,100.0,100.0,90.12738853,100.0,10.0,1.57170923,8.28025478,1473.5940959000002,2543.59235669,D
90422,1674.98569851,100.0,100.0,100.0,100.0,3.7037037000000006,1.13452188,12.53263708,1344.0,2400.25065274,D
90423,307.13692647,100.0,99.46808511,100.0,100.0,0.0,0.75949367,5.31914894,2943.3156733,7092.13829787,B
90424,298.99781009,100.0,99.72677596,70.21857924,99.72677596,3.84615385,7.83898305,33.87978142,502.12700965,1706.68306011,D
90425,43.76649736,100.0,100.0,100.0,100.0,0.0,0.84033613,3.37078652,2994.9889299,9119.57303371,B
90426,212.25977807,100.0,100.0,100.0,100.0,0.0,0.0,0.96153846,2181.0289855,5788.11538462,C
90427,483.58048518,100.0,100.0,100.0,100.0,0.0,0.0,1.87969925,3182.5437788000004,7788.85714286,B
90428,441.87635407,100.0,100.0,100.0,100.0,0.0,0.39370079,3.41880342,3200.1150442,7726.77350427,B
90429,257.44343037,100.0,100.0,100.0,100.0,0.0,0.2,4.64135021,3225.0886957,7824.58227848,B
100250,758.95225262,100.0,100.0,100.0,100.0,0.0,0.89686099,2.54237288,2973.2445414999997,5770.11016949,C
100251,692.2891712,100.0,100.0,47.77070064,100.0,0.0,0.30674847,2.5477707,1853.5857142999998,4132.19745223,C
100252,860.14076546,100.0,100.0,100.0,100.0,0.0,0.27700831,1.30718954,3341.7416268,9129.7254902,B
100253,746.51521284,100.0,100.0,100.0,100.0,0.0,0.9771986999999999,0.0,3482.8358663000004,7957.3125,B
100254,242.02660428,100.0,100.0,100.0,100.0,0.0,0.33557047,2.77777778,2623.1005916999998,6157.0,C
100255,186.77440789,100.0,100.0,100.0,100.0,11.11111111,0.70175439,0.74626866,3412.0853242,7460.75373134,B
100256,2035.14028715,100.0,100.0,100.0,100.0,0.0,0.84269663,3.57142857,2705.656168,5259.46428571,C
100257,745.64652864,100.0,100.0,100.0,100.0,0.0,0.47058824,0.0,3238.9320175000003,6393.73593074,C
100258,1117.10336277,100.0,100.0,97.89473684,100.0,0.0,1.05820106,2.63157895,3373.3728814,7332.64736842,B
100259,1030.78485697,100.0,98.57142857,100.0,100.0,0.0,1.14942529,2.14285714,3437.9496403000003,6826.78571429,C
100260,900.89754019,100.0,100.0,100.0,100.0,0.0,0.31347962,1.98675497,3490.1181556,8020.33774834,B
100261,1427.81005456,100.0,100.0,97.18309859,100.0,0.0,0.0,3.52112676,3256.8104839000002,5687.95070423,C
100262,394.73199871,100.0,100.0,100.0,100.0,0.0,0.48192771,0.9478673000000001,4423.5775862,9727.67772512,B
100263,757.56745567,100.0,99.49748744,100.0,100.0,0.0,0.80213904,2.51256281,3195.5251255999997,6391.05025126,C
100264,930.75108645,100.0,100.0,99.13419913,100.0,0.0,1.12359551,2.16450216,4297.092975199999,9003.43290043,B
100265,808.12359044,100.0,100.0,100.0,100.0,0.0,0.51679587,1.99004975,3479.7071429,7271.02985075,B
100266,825.10048905,100.0,100.0,99.43502825,100.0,0.0,0.0,6.21468927,2665.1478697,6007.87570621,C
100267,1031.4145084,100.0,100.0,100.0,100.0,0.0,0.30395137,3.03030303,3199.6355931999997,6864.67272727,C
100268,473.98365677,100.0,100.0,97.64705882,100.0,0.0,0.0,0.58823529,3491.6704545000002,7229.81176471,B
100269,685.87988556,100.0,100.0,4.95049505,100.0,0.0,0.0,0.0,1742.7874015999998,4382.85148515,C
120001,223.72401471,100.0,95.11494253,97.70114942,100.0,1.05263158,4.02761795,24.13793103,715.48266423,2253.3591954,D
120002,17.40207573,100.0,100.0,100.0,100.0,0.0,1.97628459,17.20430108,871.58450704,2661.61290323,D
120003,69.63179491,100.0,100.0,98.74213837,100.0,1.66666667,2.16508796,14.465408800000002,1133.7991021,3176.77672956,C
120004,120.15740801,99.48186528,98.96373057,97.40932643,99.48186528,0.0,1.39720559,16.06217617,896.27823241,2837.44041451,D
120095,681.92247117,89.86175115,99.53917051,91.70506912,59.44700461,2.5974026,5.49450549,36.40552995,435.52423469,1573.50691244,D
120096,220.11260427,100.0,96.06060606,95.75757576,100.0,0.0,1.62703379,15.45454545,931.19896907,2737.16060606,D
120097,440.41745445,99.02597403,99.35064935,96.10389609999999,87.33766234,2.94117647,6.46437995,32.46753247,480.95374016,1586.52272727,D
